2302475393;40.85232;-8.399971;-0.1466071;0.7130075; 
2302475395;40.85095;-8.401209;-0.1466288;0.7129836; 
2302475397;40.85223;-8.400469;-0.1466158;0.7130058;Mesquita
2302475400;40.84963;-8.401816;-0.1466394;0.7129605; 
2302475402;40.85012;-8.40181;-0.1466392;0.7129692; 
2302475404;40.85048;-8.401338;-0.146631;0.7129754; 
2302475406;40.84919;-8.401747;-0.1466381;0.7129528; 
2302475408;40.85263;-8.399278;-0.146595;0.713013; 
2302475413;40.85173;-8.401005;-0.1466252;0.7129972; 
2302475415;40.85328;-8.397767;-0.1465687;0.7130243; 
2302475417;40.85354;-8.397164;-0.1465582;0.7130288; 
2302475419;40.85378;-8.396628;-0.1465488;0.713033;Parque de Estacionamentos
2302475421;40.85405;-8.395983;-0.1465375;0.7130376; 
2302475424;40.85134;-8.401166;-0.146628;0.7129904; 
2302475426;40.85429;-8.395428;-0.1465279;0.7130418; 
2302475428;40.85454;-8.394782;-0.1465166;0.7130462; 
2302475430;40.85062;-8.401262;-0.1466297;0.7129778; 
2302482116;40.85106;-8.401197;-0.1466286;0.7129856;  
2302482992;40.84983;-8.397267;-0.14656;0.7129641; 
2302482993;40.84941;-8.397579;-0.1465654;0.7129567; 
2302482994;40.84863;-8.398152;-0.1465754;0.7129431; 
2302482995;40.8481;-8.399237;-0.1465943;0.7129339; 
2302482996;40.84827;-8.398636;-0.1465839;0.7129368;Centro Paroquial
2302482997;40.84836;-8.398438;-0.1465804;0.7129384; 
2302482998;40.85086;-8.396399;-0.1465448;0.7129819; 
2302482999;40.85056;-8.396705;-0.1465501;0.7129768; 
2302483000;40.85024;-8.396977;-0.1465549;0.7129712; 
2302483001;40.85119;-8.395991;-0.1465377;0.7129877; 
2302483002;40.85152;-8.395562;-0.1465302;0.7129934; 
2302483003;40.85221;-8.394676;-0.1465147;0.7130055;  
2302483004;40.85275;-8.393969;-0.1465024;0.713015; 
2302483005;40.85325;-8.393335;-0.1464913;0.7130237; 
2302483006;40.85397;-8.392697;-0.1464802;0.7130363; 
2302483007;40.85414;-8.392563;-0.1464778;0.7130392;Pastelaria
2302483008;40.85348;-8.393072;-0.1464867;0.7130278; 
2302483011;40.84815;-8.399172;-0.1465932;0.7129347; 
2302483012;40.84821;-8.398861;-0.1465878;0.7129358; 
2308208850;40.85326;-8.39465;-0.1465143;0.7130238; 
2308208854;40.85317;-8.394546;-0.1465125;0.7130224; 
2308208856;40.85472;-8.393618;-0.1464963;0.7130494; 
2308208857;40.85466;-8.393494;-0.1464941;0.7130484; 
2313011043;40.8543;-8.399649;-0.1466015;0.713042; 
2313011044;40.8541;-8.399455;-0.1465981;0.7130385;Costureira
2313011045;40.85411;-8.399096;-0.1465919;0.7130387; 
2313011046;40.85471;-8.400367;-0.1466141;0.7130491; 
2313014399;40.85356;-8.393238;-0.1464896;0.7130291; 
2313030629;40.85073;-8.40125;-0.1466295;0.7129797; 
2313041375;40.85102;-8.396188;-0.1465411;0.7129849; 
2313060343;40.85612;-8.397133;-0.1465576;0.7130739; 
2313060344;40.85709;-8.396668;-0.1465495;0.7130907;  
2313060345;40.85642;-8.396988;-0.1465551;0.7130791;Jardim Zoologico
2313060346;40.8575;-8.396242;-0.1465421;0.7130979;  
2313060347;40.85739;-8.396374;-0.1465444;0.713096;  
2313060349;40.85542;-8.39771;-0.1465677;0.7130616;  
2313060352;40.85763;-8.396033;-0.1465384;0.7131001;  
2313060354;40.85569;-8.397428;-0.1465628;0.7130662;Estacionamento
2313060356;40.85693;-8.39677;-0.1465513;0.7130879;  
2313108882;40.85331;-8.390795;-0.146447;0.7130249;Estacionamento
2313111979;40.85342;-8.3909;-0.1464488;0.7130266;  
2313111980;40.85338;-8.390832;-0.1464476;0.713026;  
2313120618;40.85583;-8.393871;-0.1465007;0.7130688;  
2313120620;40.85553;-8.393651;-0.1464968;0.7130636;Estadio de Futebol
2313120622;40.8552;-8.393491;-0.146494;0.7130578; 
2313120624;40.85602;-8.393826;-0.1464999;0.7130721; 
2313120626;40.85543;-8.39359;-0.1464958;0.7130619; 
2313120628;40.85593;-8.393834;-0.1465;0.7130705; 
2313120630;40.85534;-8.393544;-0.146495;0.7130601; 
2313120632;40.8561;-8.393834;-0.1465;0.7130734; 
2313120634;40.85573;-8.393823;-0.1464998;0.713067; 
2313120636;40.85563;-8.393729;-0.1464982;0.7130653; 
2313123943;40.85634;-8.393633;-0.1464965;0.7130776; 
2313123945;40.85627;-8.39397;-0.1465024;0.7130765;Kartodromo
2313123946;40.85631;-8.393793;-0.1464993;0.7130772; 
2313123947;40.85629;-8.393845;-0.1465002;0.7130768; 
2313123948;40.85632;-8.393743;-0.1464984;0.7130773; 
2313123950;40.85627;-8.393874;-0.1465007;0.7130765; 
2313123951;40.85627;-8.394086;-0.1465044;0.7130764; 
2313123953;40.85633;-8.393686;-0.1464975;0.7130775; 
2313129629;40.85731;-8.393968;-0.1465024;0.7130946;Estacionamento
2313129631;40.85756;-8.394451;-0.1465108;0.7130989;Aeroporto
2313129635;40.85748;-8.394268;-0.1465076;0.7130975; 
2313129637;40.85664;-8.393287;-0.1464905;0.7130829; 
2313129640;40.85741;-8.394166;-0.1465058;0.7130964; 
2313129643;40.85658;-8.393198;-0.1464889;0.7130818; 
2313129646;40.85702;-8.393493;-0.1464941;0.7130895; 
